crystal_id,Binding Energy (kJ/mol/OSDA),Host,Guest SMILES,Guests/Cell,Metric,Parent ID,Substrate Theory,Complex
137343246,-97.92215492454291,PHI,c1c[nH]cn1,1,frz,83542692,DFT,"PHI,c1c[nH]cn1"
137343246,-89.09408982507841,PHI,c1c[nH]cn1,1,MD,83542692,DFT,"PHI,c1c[nH]cn1"
137339430,-95.94576933309368,PHI,c1c[nH]cn1,3,opt,83542697,DFT,"PHI,c1c[nH]cn1"
137328664,-63.82559895252367,PON,CN,1,opt,83500041,DFT,"PON,CN"
137488292,-66.17724134516234,PON,CN,4,frz,83500049,DFT,"PON,CN"
137323749,-58.83913630949096,PON,CN,4,MD,83500051,DFT,"PON,CN"
137441078,-194.24760040791037,RHO,C1COCCOCCOCCOCCOCCO1,2,frz,87649914,DFT,"RHO,C1COCCOCCOCCOCCOCCO1"
137441078,-157.0782268916766,RHO,C1COCCOCCOCCOCCOCCO1,2,opt,87649914,DFT,"RHO,C1COCCOCCOCCOCCOCCO1"
137441078,-91.90112210834349,RHO,C1COCCOCCOCCOCCOCCO1,2,MD,87649914,DFT,"RHO,C1COCCOCCOCCOCCOCCO1"
137448515,-226.55918575529697,RHO,C1COCCOCCOCCOCCOCCO1,1,frz,137443190,SLC,"RHO,C1COCCOCCOCCOCCOCCO1"
137448515,-199.48009557245737,RHO,C1COCCOCCOCCOCCOCCO1,1,opt,137443190,SLC,"RHO,C1COCCOCCOCCOCCOCCO1"
137448516,-199.41672444465095,RHO,C1COCCOCCOCCOCCOCCO1,1,MD,137443191,SLC,"RHO,C1COCCOCCOCCOCCOCCO1"
137341663,-78.85500468147913,RRO,CNC,1,frz,83508739,DFT,"RRO,CNC"
137351580,-73.51042300792182,RRO,CNC,2,opt,83508741,DFT,"RRO,CNC"
137351580,-66.01656309272767,RRO,CNC,2,MD,83508741,DFT,"RRO,CNC"
137440477,-53.74433551498909,RRO,CN,1,MD,83598648,DFT,"RRO,CN"
137356761,-67.04745109260563,RRO,CN,2,opt,83598652,DFT,"RRO,CN"
139700471,-65.07087446023112,RRO,CN,3,frz,83598653,DFT,"RRO,CN"
137317842,-209.50415090261842,RTE,CN1C(C)(C)CCCC1(C)C,1,opt,83494076,DFT,"RTE,CN1C(C)(C)CCCC1(C)C"
137330832,-147.46302760505776,RTE,CN1C(C)(C)CCCC1(C)C,1,frz,83494077,DFT,"RTE,CN1C(C)(C)CCCC1(C)C"
137330832,-95.18275249874814,RTE,CN1C(C)(C)CCCC1(C)C,1,MD,83494077,DFT,"RTE,CN1C(C)(C)CCCC1(C)C"
137444923,-115.3742779892155,RTE,CN1C(C)(C)CCCC1(C)C,1,frz,137443327,SLC,"RTE,CN1C(C)(C)CCCC1(C)C"
137444924,-138.0349070743512,RTE,CN1C(C)(C)CCCC1(C)C,1,opt,137443328,SLC,"RTE,CN1C(C)(C)CCCC1(C)C"
137444925,-41.6880668265637,RTE,CN1C(C)(C)CCCC1(C)C,2,MD,137443329,SLC,"RTE,CN1C(C)(C)CCCC1(C)C"
137365580,-164.5128503209745,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,frz,83518459,DFT,"RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2"
137365580,-162.83053042388696,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,opt,83518459,DFT,"RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2"
137365580,-137.609086959216,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,MD,83518459,DFT,"RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2"
137446031,-283.6643615066156,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,1,opt,137444001,SLC,"RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2"
137446038,-166.9802746102218,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,2,frz,137444005,SLC,"RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2"
137446038,-153.20877750851253,RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2,2,MD,137444005,SLC,"RTE,N[C@@H]1C[C@H]2CC[C@@H]1C2"
137318385,-153.36199072587297,RTE,C1C[C@H]2CC[C@@H]1CNC2,1,MD,83596145,DFT,"RTE,C1C[C@H]2CC[C@@H]1CNC2"
137440468,-210.71723183336425,RTE,C1C[C@H]2CC[C@@H]1CNC2,1,opt,83596146,DFT,"RTE,C1C[C@H]2CC[C@@H]1CNC2"
137351907,-176.81148522199408,RTE,C1C[C@H]2CC[C@@H]1CNC2,2,frz,83596148,DFT,"RTE,C1C[C@H]2CC[C@@H]1CNC2"
137444796,-158.87824722144697,RTE,C1C[C@H]2CC[C@@H]1CNC2,1,MD,137442676,SLC,"RTE,C1C[C@H]2CC[C@@H]1CNC2"
137444798,-209.00757475173327,RTE,C1C[C@H]2CC[C@@H]1CNC2,2,opt,137442677,SLC,"RTE,C1C[C@H]2CC[C@@H]1CNC2"
137444801,-165.2130842995957,RTE,C1C[C@H]2CC[C@@H]1CNC2,2,frz,137442679,SLC,"RTE,C1C[C@H]2CC[C@@H]1CNC2"
137321168,-169.39712441195735,RTH,CC(C)NC(C)C,1,MD,83496951,DFT,"RTH,CC(C)NC(C)C"
137321168,-127.05396923750692,RTH,CC(C)NC(C)C,1,frz,83496951,DFT,"RTH,CC(C)NC(C)C"
137345866,-34.36509245584911,RTH,CC(C)NC(C)C,2,opt,83496956,DFT,"RTH,CC(C)NC(C)C"
137445130,-129.91980407000096,RTH,CC(C)NC(C)C,2,frz,137442804,SLC,"RTH,CC(C)NC(C)C"
137445131,-127.74241753479585,RTH,CC(C)NC(C)C,2,opt,137442805,SLC,"RTH,CC(C)NC(C)C"
137445131,-119.2134639647431,RTH,CC(C)NC(C)C,2,MD,137442805,SLC,"RTH,CC(C)NC(C)C"
137363043,-234.64798432526928,RTH,C1CCCNCC1,1,MD,83597291,DFT,"RTH,C1CCCNCC1"
137349262,-124.35023118294346,RTH,C1CCCNCC1,2,frz,83597305,DFT,"RTH,C1CCCNCC1"
137349262,-35.530234174981544,RTH,C1CCCNCC1,2,opt,83597305,DFT,"RTH,C1CCCNCC1"
137444877,-115.95460926366549,RTH,C1CCCNCC1,2,MD,137442811,SLC,"RTH,C1CCCNCC1"
137445910,-127.89270306278371,RTH,C1CCCNCC1,2,frz,137442812,SLC,"RTH,C1CCCNCC1"
137445910,-123.16086730768895,RTH,C1CCCNCC1,2,opt,137442812,SLC,"RTH,C1CCCNCC1"
137371950,-238.5503034993019,RTH,C1CNCCN1,1,MD,83545663,DFT,"RTH,C1CNCCN1"
137371950,-91.65259313156598,RTH,C1CNCCN1,1,opt,83545663,DFT,"RTH,C1CNCCN1"
137352461,-106.6135380262698,RTH,C1CNCCN1,3,frz,83545669,DFT,"RTH,C1CNCCN1"
137444883,-109.76115741969552,RTH,C1CNCCN1,2,frz,137442819,SLC,"RTH,C1CNCCN1"
137444883,-109.46480518415623,RTH,C1CNCCN1,2,opt,137442819,SLC,"RTH,C1CNCCN1"
137444883,-95.04965543361578,RTH,C1CNCCN1,2,MD,137442819,SLC,"RTH,C1CNCCN1"
137444115,-95.3687698186351,RTH,C1CCNCC1,1,MD,83500855,DFT,"RTH,C1CCNCC1"
137329846,-103.89506200051565,RTH,C1CCNCC1,2,frz,83500859,DFT,"RTH,C1CCNCC1"
137329846,-103.68568162869497,RTH,C1CCNCC1,2,opt,83500859,DFT,"RTH,C1CCNCC1"
137444885,-100.15780022442173,RTH,C1CCNCC1,1,MD,137442821,SLC,"RTH,C1CCNCC1"
137444889,-108.83785180293259,RTH,C1CCNCC1,2,frz,137442825,SLC,"RTH,C1CCNCC1"
137444889,-108.54267138155464,RTH,C1CCNCC1,2,opt,137442825,SLC,"RTH,C1CCNCC1"
137321784,-120.95445123550068,RTH,CC1CCNCC1,1,frz,83595461,DFT,"RTH,CC1CCNCC1"
137358965,-53.958825300603365,RTH,CC1CCNCC1,1,opt,83595462,DFT,"RTH,CC1CCNCC1"
137357994,-165.41866873754606,RTH,CC1CCNCC1,2,MD,83595465,DFT,"RTH,CC1CCNCC1"
137444890,-126.84666860667001,RTH,CC1CCNCC1,1,frz,137442828,SLC,"RTH,CC1CCNCC1"
137444892,-122.88430517528579,RTH,CC1CCNCC1,1,opt,137442830,SLC,"RTH,CC1CCNCC1"
137444892,-116.47351642464979,RTH,CC1CCNCC1,1,MD,137442830,SLC,"RTH,CC1CCNCC1"
137440471,-115.0581438517911,RTH,CN1CCCCC1,2,frz,83596519,DFT,"RTH,CN1CCCCC1"
137440471,-20.88656998487232,RTH,CN1CCCCC1,2,opt,83596519,DFT,"RTH,CN1CCCCC1"
137322183,-93.62520972066284,RTH,CN1CCCCC1,2,MD,83596520,DFT,"RTH,CN1CCCCC1"
137444896,-124.00867268236239,RTH,CN1CCCCC1,1,frz,137442835,SLC,"RTH,CN1CCCCC1"
137444896,-123.68197147314496,RTH,CN1CCCCC1,1,opt,137442835,SLC,"RTH,CN1CCCCC1"
137444898,-114.34477622655433,RTH,CN1CCCCC1,2,MD,137442838,SLC,"RTH,CN1CCCCC1"
137336099,-194.94943883746353,RTH,c1ccncc1,1,MD,83527976,DFT,"RTH,c1ccncc1"
137338371,-87.2109649446697,RTH,c1ccncc1,2,opt,83527981,DFT,"RTH,c1ccncc1"
137441066,-95.4648147980829,RTH,c1ccncc1,4,frz,83527987,DFT,"RTH,c1ccncc1"
137444902,-79.56191833457873,RTH,c1ccncc1,1,MD,137442843,SLC,"RTH,c1ccncc1"
137444905,-89.90480698281314,RTH,c1ccncc1,2,frz,137442846,SLC,"RTH,c1ccncc1"
137444905,-89.79475293698066,RTH,c1ccncc1,2,opt,137442846,SLC,"RTH,c1ccncc1"
139625593,-136.337406177666,RTH,C[C@H]1CNC[C@H](C)C1,1,frz,83609188,DFT,"RTH,C[C@H]1CNC[C@H](C)C1"
137449349,-99.1823563958532,RTH,C[C@H]1CNC[C@H](C)C1,2,MD,83609193,DFT,"RTH,C[C@H]1CNC[C@H](C)C1"
137449349,-43.81148778780631,RTH,C[C@H]1CNC[C@H](C)C1,2,opt,83609193,DFT,"RTH,C[C@H]1CNC[C@H](C)C1"
139686759,-142.40973172310316,RTH,C[C@H]1CNC[C@H](C)C1,1,frz,137443851,SLC,"RTH,C[C@H]1CNC[C@H](C)C1"
137446060,-140.00627478613913,RTH,C[C@H]1CNC[C@H](C)C1,1,opt,137443853,SLC,"RTH,C[C@H]1CNC[C@H](C)C1"
137446060,-133.01113172872465,RTH,C[C@H]1CNC[C@H](C)C1,1,MD,137443853,SLC,"RTH,C[C@H]1CNC[C@H](C)C1"
137327569,-110.159194014002,RTH,C[C@@H]1CNC[C@H](C)C1,2,MD,83609191,DFT,"RTH,C[C@@H]1CNC[C@H](C)C1"
137446985,-139.49640006416988,RTH,C[C@@H]1CNC[C@H](C)C1,2,frz,83609192,DFT,"RTH,C[C@@H]1CNC[C@H](C)C1"
137446985,-48.878049435838626,RTH,C[C@@H]1CNC[C@H](C)C1,2,opt,83609192,DFT,"RTH,C[C@@H]1CNC[C@H](C)C1"
137446070,-137.9175799654085,RTH,C[C@@H]1CNC[C@H](C)C1,1,opt,137443864,SLC,"RTH,C[C@@H]1CNC[C@H](C)C1"
137446070,-131.9483451405126,RTH,C[C@@H]1CNC[C@H](C)C1,1,MD,137443864,SLC,"RTH,C[C@@H]1CNC[C@H](C)C1"
137449524,-143.67921941678242,RTH,C[C@@H]1CNC[C@H](C)C1,2,frz,137443868,SLC,"RTH,C[C@@H]1CNC[C@H](C)C1"
137319238,-79.6682445125286,RUT,C1CCNC1,3,MD,87638177,DFT,"RUT,C1CCNC1"
137352105,-122.87151001633656,RUT,C1CCNC1,4,frz,87638181,DFT,"RUT,C1CCNC1"
137318605,-103.49469594113057,RUT,C1CCNC1,4,opt,87638183,DFT,"RUT,C1CCNC1"
137445924,-121.60703232268392,RUT,C1CCNC1,4,frz,137444027,SLC,"RUT,C1CCNC1"
137445924,-78.65542321958317,RUT,C1CCNC1,4,MD,137444027,SLC,"RUT,C1CCNC1"
137445926,-126.52602088617057,RUT,C1CCNC1,4,opt,137444029,SLC,"RUT,C1CCNC1"
137443318,-226.0311734680931,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,MD,83541316,DFT,"SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1"
137443318,-207.35878543161485,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,opt,83541316,DFT,"SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1"
137347151,-202.39942572347908,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,frz,83541317,DFT,"SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1"
137445927,-126.14927081390891,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,frz,137444030,SLC,"SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1"
137445927,22.542065034444143,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,opt,137444030,SLC,"SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1"
137445927,105.69496365190865,SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1,1,MD,137444030,SLC,"SAS,CN1CCCN(C)CCN(C)CCCN(C)CC1"
137443762,-104.96906320785787,SAS,C1CCNCC1,1,frz,83519527,DFT,"SAS,C1CCNCC1"
137443762,-104.59543347071238,SAS,C1CCNCC1,1,opt,83519527,DFT,"SAS,C1CCNCC1"
137443764,-104.81864559653123,SAS,C1CCNCC1,2,MD,83519530,DFT,"SAS,C1CCNCC1"
137445934,-201.26187668998318,SAS,C1CCNCC1,1,MD,137444034,SLC,"SAS,C1CCNCC1"
137445934,-109.23864167406884,SAS,C1CCNCC1,1,opt,137444034,SLC,"SAS,C1CCNCC1"
137445936,-110.65779835456688,SAS,C1CCNCC1,2,frz,137444035,SLC,"SAS,C1CCNCC1"
137440466,-98.74486152676755,SAS,NCCN,2,MD,83595804,DFT,"SAS,NCCN"
137440466,-88.33032824083865,SAS,NCCN,2,frz,83595804,DFT,"SAS,NCCN"
137440466,-87.84940779730634,SAS,NCCN,2,opt,83595804,DFT,"SAS,NCCN"
137445944,-93.36211995802088,SAS,NCCN,1,opt,137444039,SLC,"SAS,NCCN"
137445946,-134.11095667100975,SAS,NCCN,1,MD,137444040,SLC,"SAS,NCCN"
139713687,-94.62733962375202,SAS,NCCN,2,frz,137444043,SLC,"SAS,NCCN"
137364548,-122.1386881222828,SAV,CC(C)NC(C)C,4,frz,87643917,DFT,"SAV,CC(C)NC(C)C"
137364548,-117.44968919408448,SAV,CC(C)NC(C)C,4,opt,87643917,DFT,"SAV,CC(C)NC(C)C"
137449772,-108.32168337194881,SAV,CC(C)NC(C)C,4,MD,87643918,DFT,"SAV,CC(C)NC(C)C"
137445967,-119.36861472456981,SAV,CC(C)NC(C)C,3,frz,137444051,SLC,"SAV,CC(C)NC(C)C"
137445967,-109.1944334774787,SAV,CC(C)NC(C)C,3,MD,137444051,SLC,"SAV,CC(C)NC(C)C"
137445971,-183.51241999748376,SAV,CC(C)NC(C)C,3,opt,137444053,SLC,"SAV,CC(C)NC(C)C"
137449361,-116.00468004508343,SAV,CCN(CC)CC,5,frz,87638479,DFT,"SAV,CCN(CC)CC"
137449361,-108.6848796413249,SAV,CCN(CC)CC,5,opt,87638479,DFT,"SAV,CCN(CC)CC"
137449361,-100.37806318209103,SAV,CCN(CC)CC,5,MD,87638479,DFT,"SAV,CCN(CC)CC"
137445979,-192.29157932884547,SAV,CCN(CC)CC,3,opt,137444058,SLC,"SAV,CCN(CC)CC"
137445981,-118.66149603623532,SAV,CCN(CC)CC,3,frz,137444059,SLC,"SAV,CCN(CC)CC"
137445981,-105.67583123601308,SAV,CCN(CC)CC,3,MD,137444059,SLC,"SAV,CCN(CC)CC"
137444078,-64.82100659855043,SBN,CN,2,frz,83499571,DFT,"SBN,CN"
137444078,-60.938645414093855,SBN,CN,2,opt,83499571,DFT,"SBN,CN"
137444078,-49.61644529431063,SBN,CN,2,MD,83499571,DFT,"SBN,CN"
137440459,8.247180435821361,SBN,NCCNCCN,1,MD,83593911,DFT,"SBN,NCCNCCN"
137361776,-55.66845247178624,SBN,NCCNCCN,1,frz,83593912,DFT,"SBN,NCCNCCN"
137354386,24.426769153098622,SBN,NCCNCCN,2,opt,83593914,DFT,"SBN,NCCNCCN"
137449350,47.61984714712947,SBN,c1ccncc1,1,opt,83609201,DFT,"SBN,c1ccncc1"
137449351,-3.606246743919595,SBN,c1ccncc1,1,frz,83609202,DFT,"SBN,c1ccncc1"
137449351,50.17257219853392,SBN,c1ccncc1,1,MD,83609202,DFT,"SBN,c1ccncc1"
137319235,-91.14025931591196,SFE,CN(C)c1ccncc1,1,MD,83596186,DFT,"SFE,CN(C)c1ccncc1"
137348885,-164.89854554686923,SFE,CN(C)c1ccncc1,1,opt,83596187,DFT,"SFE,CN(C)c1ccncc1"
137348885,-132.01009861726922,SFE,CN(C)c1ccncc1,1,frz,83596187,DFT,"SFE,CN(C)c1ccncc1"
137446010,-133.2501575915408,SFE,CN(C)c1ccncc1,1,MD,137444080,SLC,"SFE,CN(C)c1ccncc1"
139591831,-143.9316447825684,SFE,CN(C)c1ccncc1,1,opt,137444081,SLC,"SFE,CN(C)c1ccncc1"
139591816,-146.05731181148556,SFE,CN(C)c1ccncc1,1,frz,137444082,SLC,"SFE,CN(C)c1ccncc1"
137440628,-97.30914690887741,SFN,CCN(CC)CC,1,MD,83533940,DFT,"SFN,CCN(CC)CC"
138749651,-107.43349114562294,SFN,CCN(CC)CC,1,frz,83533941,DFT,"SFN,CCN(CC)CC"
138823705,-105.16581123969988,SFN,CCN(CC)CC,2,opt,83533945,DFT,"SFN,CCN(CC)CC"
137442449,-118.80053427095262,SFN,C1CCCNCCC1,1,frz,83492139,DFT,"SFN,C1CCCNCCC1"
137442449,-109.96875570773217,SFN,C1CCCNCCC1,1,opt,83492139,DFT,"SFN,C1CCCNCCC1"
137442449,-100.58189237091304,SFN,C1CCCNCCC1,1,MD,83492139,DFT,"SFN,C1CCCNCCC1"
137320744,-105.87667470930543,SFO,CN(C)c1ccncc1,1,MD,83490297,DFT,"SFO,CN(C)c1ccncc1"
139586821,-114.95297051566193,SFO,CN(C)c1ccncc1,2,frz,83490300,DFT,"SFO,CN(C)c1ccncc1"
139586821,-114.3630018857146,SFO,CN(C)c1ccncc1,2,opt,83490300,DFT,"SFO,CN(C)c1ccncc1"
137446016,-126.91652397535472,SFO,CN(C)c1ccncc1,1,frz,137444083,SLC,"SFO,CN(C)c1ccncc1"
137446016,-123.31294601527233,SFO,CN(C)c1ccncc1,1,opt,137444083,SLC,"SFO,CN(C)c1ccncc1"
137446019,-110.86409420405015,SFO,CN(C)c1ccncc1,1,MD,137444085,SLC,"SFO,CN(C)c1ccncc1"
137441114,-24.270427724260635,SOD,Cc1ncc[nH]1,1,opt,83550144,DFT,"SOD,Cc1ncc[nH]1"
137440458,-16.959856116960037,SOD,Cc1ncc[nH]1,2,MD,83550147,DFT,"SOD,Cc1ncc[nH]1"
139606041,-51.46887313738248,SOD,Cc1ncc[nH]1,2,frz,83550148,DFT,"SOD,Cc1ncc[nH]1"
137441080,-97.13549277695802,SOD,C1CCNC1,1,frz,83539885,DFT,"SOD,C1CCNC1"
137441080,-89.07568936654228,SOD,C1CCNC1,1,opt,83539885,DFT,"SOD,C1CCNC1"
137339949,-59.5299798200439,SOD,C1CCNC1,2,MD,83539889,DFT,"SOD,C1CCNC1"
137351349,108.5013578165822,SOD,CCN(CC)CC,1,frz,83500743,DFT,"SOD,CCN(CC)CC"
137351349,289.36315283536896,SOD,CCN(CC)CC,1,opt,83500743,DFT,"SOD,CCN(CC)CC"
137351329,136.24460772972807,SOD,CCN(CC)CC,1,MD,83500744,DFT,"SOD,CCN(CC)CC"
137440453,-114.20830939092515,SOD,NCCN,2,frz,83528924,DFT,"SOD,NCCN"
137440453,-105.94285428371991,SOD,NCCN,2,opt,83528924,DFT,"SOD,NCCN"
137440453,-91.77838286143914,SOD,NCCN,2,MD,83528924,DFT,"SOD,NCCN"
137361944,-90.25054860426242,SOD,CCN,1,frz,83493429,DFT,"SOD,CCN"
137361944,-89.53003871893915,SOD,CCN,1,opt,83493429,DFT,"SOD,CCN"
137358926,-77.28007964040114,SOD,CCN,1,MD,83493431,DFT,"SOD,CCN"
137340214,-53.07570774760445,SOD,C1CN2CCN1CC2,2,frz,83525775,DFT,"SOD,C1CN2CCN1CC2"
137351054,15.080946737410075,SOD,C1CN2CCN1CC2,2,opt,83525776,DFT,"SOD,C1CN2CCN1CC2"
137351054,26.852978267198047,SOD,C1CN2CCN1CC2,2,MD,83525776,DFT,"SOD,C1CN2CCN1CC2"
137446960,-79.98489790259505,SOD,c1ccncc1,1,opt,83596532,DFT,"SOD,c1ccncc1"
137440472,-73.38215329058055,SOD,c1ccncc1,2,MD,83596534,DFT,"SOD,c1ccncc1"
137344323,-87.28367000715848,SOD,c1ccncc1,2,frz,83596535,DFT,"SOD,c1ccncc1"
137443715,-85.93361408312,SOD,c1c[nH]cn1,1,MD,83497235,DFT,"SOD,c1c[nH]cn1"
137443722,-97.0048540714132,SOD,c1c[nH]cn1,2,frz,83497239,DFT,"SOD,c1c[nH]cn1"
137443722,-96.23661965430473,SOD,c1c[nH]cn1,2,opt,83497239,DFT,"SOD,c1c[nH]cn1"
137330258,-114.92047763826528,SOD,C1COCCN1,1,frz,87645142,DFT,"SOD,C1COCCN1"
137442425,-87.75667190081808,SOD,C1COCCN1,2,opt,87645146,DFT,"SOD,C1COCCN1"
137442425,-78.4143948030098,SOD,C1COCCN1,2,MD,87645146,DFT,"SOD,C1COCCN1"
137333590,40.83582130813398,SOD,C1N2CN3CN1CN(C2)C3,2,frz,87647546,DFT,"SOD,C1N2CN3CN1CN(C2)C3"
137333590,87.49268807661815,SOD,C1N2CN3CN1CN(C2)C3,2,opt,87647546,DFT,"SOD,C1N2CN3CN1CN(C2)C3"
137333590,98.88351032984454,SOD,C1N2CN3CN1CN(C2)C3,2,MD,87647546,DFT,"SOD,C1N2CN3CN1CN(C2)C3"
137364237,134.7204724494321,SOD,CC(C)NC(C)C,1,frz,87649943,DFT,"SOD,CC(C)NC(C)C"
137441081,308.2411513355097,SOD,CC(C)NC(C)C,1,opt,87649945,DFT,"SOD,CC(C)NC(C)C"
137441081,320.4185045110167,SOD,CC(C)NC(C)C,1,MD,87649945,DFT,"SOD,CC(C)NC(C)C"
137364047,397.1717933618623,SOD,CCN(C(C)C)C(C)C,1,frz,87644501,DFT,"SOD,CCN(C(C)C)C(C)C"
137364047,725.1548547407407,SOD,CCN(C(C)C)C(C)C,1,MD,87644501,DFT,"SOD,CCN(C(C)C)C(C)C"
137355778,1002.8111997374426,SOD,CCN(C(C)C)C(C)C,2,opt,87644505,DFT,"SOD,CCN(C(C)C)C(C)C"
137344423,-63.39970215492097,SOD,CN1CCCC1,2,frz,87648306,DFT,"SOD,CN1CCCC1"
137344423,-32.35865956814258,SOD,CN1CCCC1,2,opt,87648306,DFT,"SOD,CN1CCCC1"
137344423,-22.301131699105362,SOD,CN1CCCC1,2,MD,87648306,DFT,"SOD,CN1CCCC1"
137338673,-80.11419980408886,SOD,CN(C)C,2,frz,87650378,DFT,"SOD,CN(C)C"
137338673,-63.75562673432941,SOD,CN(C)C,2,MD,87650378,DFT,"SOD,CN(C)C"
137441098,-71.95086716732547,SOD,CN(C)C,2,opt,87650380,DFT,"SOD,CN(C)C"
139638955,-97.75680321448341,SOD,CP(C)C,1,frz,87647251,DFT,"SOD,CP(C)C"
137440975,-78.08496398503175,SOD,CP(C)C,2,MD,87647253,DFT,"SOD,CP(C)C"
137315436,-85.29485919754123,SOD,CP(C)C,2,opt,87647254,DFT,"SOD,CP(C)C"
137353857,12.440149913795416,SOD,NCCNCCN,1,frz,87648704,DFT,"SOD,NCCNCCN"
137353857,160.28918227969524,SOD,NCCNCCN,1,MD,87648704,DFT,"SOD,NCCNCCN"
137334807,201.5243328541987,SOD,NCCNCCN,1,opt,87648706,DFT,"SOD,NCCNCCN"
137317049,333.5012646441402,SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,1,frz,87641748,DFT,"SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
137322730,637.8343357479534,SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,2,MD,87641749,DFT,"SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
137335071,628.0370430231364,SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,2,opt,87641751,DFT,"SOD,N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
137442470,-86.5493689932125,SSY,C1CCNC1,1,frz,83494365,DFT,"SSY,C1CCNC1"
137442470,-86.28651404720789,SSY,C1CCNC1,1,opt,83494365,DFT,"SSY,C1CCNC1"
137442470,-44.41016634330554,SSY,C1CCNC1,1,MD,83494365,DFT,"SSY,C1CCNC1"
137317293,-104.03532146366001,STI,CCN(CC)CC,7,opt,87644809,DFT,"STI,CCN(CC)CC"
137317293,-98.5042997774341,STI,CCN(CC)CC,7,MD,87644809,DFT,"STI,CCN(CC)CC"
137323319,-121.96997779283733,STI,CCN(CC)CC,7,frz,87644810,DFT,"STI,CCN(CC)CC"
137449781,-114.11170615622288,STI,CCN(CC)CC,7,frz,137444765,SLC,"STI,CCN(CC)CC"
137449781,-89.62536979475195,STI,CCN(CC)CC,7,opt,137444765,SLC,"STI,CCN(CC)CC"
137449784,-86.93038913877227,STI,CCN(CC)CC,8,MD,137444769,SLC,"STI,CCN(CC)CC"
137443766,-94.0984872050055,THO,NCCN,1,opt,83519549,DFT,"THO,NCCN"
137443766,-84.0009648783589,THO,NCCN,1,MD,83519549,DFT,"THO,NCCN"
139625953,-102.77095066195318,THO,NCCN,2,frz,83519552,DFT,"THO,NCCN"
137341806,-37.052625821139245,THO,NCCCN,2,MD,83600135,DFT,"THO,NCCCN"
137487327,-71.44796978097237,THO,NCCCN,2,frz,83600137,DFT,"THO,NCCCN"
137487327,-34.560080595528994,THO,NCCCN,2,opt,83600137,DFT,"THO,NCCCN"
137497214,-62.23510420301424,THO,C[C@H](N)CN,1,MD,83538681,DFT,"THO,C[C@H](N)CN"
137497214,-53.532539667178526,THO,C[C@H](N)CN,1,frz,83538681,DFT,"THO,C[C@H](N)CN"
137497214,77.93159100116263,THO,C[C@H](N)CN,1,opt,83538681,DFT,"THO,C[C@H](N)CN"
137443187,-82.1103767851453,THO,C[C@@H](N)CN,1,frz,83538682,DFT,"THO,C[C@@H](N)CN"
137443187,-46.28558934333867,THO,C[C@@H](N)CN,1,opt,83538682,DFT,"THO,C[C@@H](N)CN"
137333841,-52.503892403402546,THO,C[C@@H](N)CN,2,MD,83538685,DFT,"THO,C[C@@H](N)CN"
137441069,-97.92005636892247,TON,c1ccncc1,1,opt,83530453,DFT,"TON,c1ccncc1"
137315708,-92.10946075070808,TON,c1ccncc1,1,frz,83530455,DFT,"TON,c1ccncc1"
137352960,-80.00557830799492,TON,c1ccncc1,2,MD,83530458,DFT,"TON,c1ccncc1"
137444266,-123.95110857806596,VET,NC1CCCC1,1,frz,83596202,DFT,"VET,NC1CCCC1"
137444266,-106.92395126550478,VET,NC1CCCC1,1,MD,83596202,DFT,"VET,NC1CCCC1"
137444267,-119.9261406494842,VET,NC1CCCC1,1,opt,83596203,DFT,"VET,NC1CCCC1"
137443443,-96.3393123529637,ZON,C1CN2CCN1CC2,1,frz,83507878,DFT,"ZON,C1CN2CCN1CC2"
137443443,-66.43454838550481,ZON,C1CN2CCN1CC2,1,opt,83507878,DFT,"ZON,C1CN2CCN1CC2"
