,Binding Energy (kJ/mol/OSDA),Host,Guest SMILES,Guests/Cell,ID,Constant,Metric,Theory,Parent ID,Method
6210,-69.93836921266403,PHI,C1CCNCC1,1,137441093,V,frz,FF,83545589,"FF (frz, V)"
6218,-69.87993770537702,ASV,CNC,1,148198675,V,opt,DFT,83513292,"DFT (opt, V)"
6236,-69.65888646974842,LAU,C1CN2CCC1CC2,2,86661944,P,opt,DFT,83609300,"DFT (opt, P)"
6238,-69.65544532095987,NAT,NCCN,1,137355815,V,frz,FF,83599528,"FF (frz, V)"
6243,-69.62877581480237,RRO,CNC,1,137504566,V,opt,FF,83508740,"FF (opt, V)"
6247,-69.56113874462456,AFI,C1CN2CCN1CC2,1,137316374,V,MD,FF,83524050,"FF (MD, V)"
6255,-69.45417598721895,THO,NCCN,1,148085675,V,opt,DFT,83519548,"DFT (opt, V)"
6263,-69.36663775470228,AFY,CCN(CC)CC,1,148085669,V,opt,DFT,83496875,"DFT (opt, V)"
6272,-69.3030874601887,AWO,CCNCC,4,137357496,V,opt,FF,87650154,"FF (opt, V)"
6280,-69.21990481602782,ATS,CCN(C(C)C)C(C)C,1,148085790,V,opt,DFT,83609025,"DFT (opt, V)"
6291,-69.08574174311694,CGF,c1c[nH]cn1,4,137269375,P,frz,FF,87645206,"FF (frz, P)"
6295,-69.03774391667369,ASV,CNC,2,84806560,P,opt,DFT,83513293,"DFT (opt, P)"
6297,-69.03528691811225,CZP,NCCNCCNCCN,1,86571286,P,opt,DFT,83526154,"DFT (opt, P)"
6300,-69.01769764500102,PHI,C1CN2CCN1CC2,1,147905901,P,opt,DFT,83595468,"DFT (opt, P)"
6303,-68.98223060776725,ATS,CC(C)NC(C)C,1,137332592,V,opt,FF,83494313,"FF (opt, V)"
6304,-68.97117290814234,AWO,CCNCC,4,137441084,V,opt,FF,87650155,"FF (opt, V)"
6306,-68.94363069230637,AFY,CCN(CC)CC,1,84772451,P,opt,DFT,83496875,"DFT (opt, P)"
6307,-68.93783192482469,JRY,CCNCC,1,84849641,P,opt,DFT,83511738,"DFT (opt, P)"
6319,-68.78047161104602,LOS,OCCN(CCO)CCO,2,137447151,V,frz,FF,87649149,"FF (frz, V)"
6327,-68.66100686992938,ASV,CNC,2,148085378,V,opt,DFT,83513293,"DFT (opt, V)"
6329,-68.61055780991187,OWE,C[C@H](N)CN,1,84759526,P,MD,DFT,83490422,"DFT (MD, P)"
6330,-68.60526923266345,SOD,NCCN,1,137318989,V,frz,FF,83528921,"FF (frz, V)"
6333,-68.59702263271659,AFI,C1CCNCC1,1,137440620,P,opt,FF,83522559,"FF (opt, P)"
6334,-68.5921597727969,RRO,CNC,1,137443654,P,frz,FF,83508738,"FF (frz, P)"
6338,-68.54434357995596,RTH,C1CCNCC1,1,148085665,V,opt,DFT,83500855,"DFT (opt, V)"
6347,-68.46677228056939,ATO,CN(C)C,2,148087323,V,opt,DFT,87647523,"DFT (opt, V)"
6351,-68.391736615275,RTH,C1CCNCC1,1,84937356,P,opt,DFT,83500855,"DFT (opt, P)"
6356,-68.35653732476808,ASV,CNC,2,137440584,P,opt,FF,83513293,"FF (opt, P)"
6374,-67.9315653389235,AFY,CCCNCCC,1,84753454,P,opt,DFT,83500164,"DFT (opt, P)"
6378,-67.85406543864376,AFI,C1CNCCNC1,1,148085548,V,opt,DFT,83511547,"DFT (opt, V)"
6390,-67.74267700090408,PHI,C1COCCN1,1,147679897,P,opt,DFT,83522286,"DFT (opt, P)"
6391,-67.71681941868557,ATO,CN(C)C,2,148085590,V,opt,DFT,87647524,"DFT (opt, V)"
6393,-67.70756599446445,AFI,CCCN,1,137443641,V,frz,FF,83508399,"FF (frz, V)"
6395,-67.68317257688884,PHI,C1CN2CCN1CC2,1,85957094,P,opt,DFT,83595467,"DFT (opt, P)"
6398,-67.66439653443932,RTH,C1CCNCC1,1,148085673,V,opt,DFT,83500854,"DFT (opt, V)"
6401,-67.63400510722464,ATS,CC(C)NC(C)C,2,137448860,V,opt,FF,83494315,"FF (opt, V)"
6403,-67.61103822506291,OFF,CN(C)C,2,90037855,P,opt,DFT,87639396,"DFT (opt, P)"
6413,-67.50230699291411,JRY,CCNCC,1,148085344,V,opt,DFT,83511738,"DFT (opt, V)"
6416,-67.49564468184929,RTH,C1CCNCC1,1,84941644,P,opt,DFT,83500854,"DFT (opt, P)"
6419,-67.43919112353734,OFF,CN(C)C,2,148197221,V,opt,DFT,87639396,"DFT (opt, V)"
6422,-67.36434746402898,DFT,CNC,1,148085520,V,opt,DFT,83496981,"DFT (opt, V)"
6424,-67.31906304587606,DFT,NCCN,1,148085355,V,opt,DFT,83511923,"DFT (opt, V)"
6427,-67.27521239952817,ASV,CNC,1,147610522,P,opt,DFT,83513291,"DFT (opt, P)"
6428,-67.26730180969047,GME,CCN(C)C,4,137448894,V,frz,FF,87640855,"FF (frz, V)"
6439,-67.12939124710111,ASV,CNC,1,148198205,V,opt,DFT,83513291,"DFT (opt, V)"
6448,-67.02672411704522,NAT,NCCN,1,147613154,P,opt,DFT,83599528,"DFT (opt, P)"
6450,-66.99919299703014,AFY,CCCNCCC,1,148085892,V,opt,DFT,83500164,"DFT (opt, V)"
6454,-66.9115577967543,CHA,C1COCCN1,2,90456838,P,opt,DFT,87647601,"DFT (opt, P)"
6456,-66.89208657758296,CHA,C1COCCN1,2,148085874,V,opt,DFT,87647601,"DFT (opt, V)"
6457,-66.888522256447,AFY,CCCNCCC,1,137365228,V,MD,FF,83500162,"FF (MD, V)"
6463,-66.81611693444036,RRO,CN,2,137221484,P,frz,FF,83598651,"FF (frz, P)"
6466,-66.76490470694668,SOD,c1ccncc1,1,148085898,V,MD,DFT,83596531,"DFT (MD, V)"
6467,-66.74770402123575,AFY,CCN(CC)CC,1,148085614,V,opt,DFT,83496874,"DFT (opt, V)"
6471,-66.69600718898988,NAT,NCCN,2,148085588,V,opt,DFT,83599532,"DFT (opt, V)"
6491,-66.43245368929922,DFT,CNC,1,148085603,V,opt,DFT,83496980,"DFT (opt, V)"
6492,-66.38090930386333,AFY,CCN(CC)CC,1,84753458,P,opt,DFT,83496874,"DFT (opt, P)"
6511,-66.13158267277656,SOD,c1ccncc1,2,137344323,V,MD,FF,83596535,"FF (MD, V)"
6518,-66.05732747819901,ASV,CNC,1,137440579,P,MD,FF,83513291,"FF (MD, P)"
6520,-66.03583944248199,AFI,CN1CCNCC1,1,137330560,V,MD,FF,83542591,"FF (MD, V)"
6522,-66.01656309272767,RRO,CNC,2,137351580,V,MD,FF,83508741,"FF (MD, V)"
6523,-66.01248205493934,LTA,OCCN(CCO)CCO,1,84811154,P,opt,DFT,83595825,"DFT (opt, P)"
6535,-65.74536438767586,LTA,OCCN(CCO)CCO,1,148085390,V,opt,DFT,83595825,"DFT (opt, V)"
6539,-65.74044764634888,SOD,C1COCCN1,1,148085666,V,MD,DFT,87645142,"DFT (MD, V)"
6540,-65.73254599185643,LOS,c1ccncc1,3,147905879,P,opt,DFT,87641097,"DFT (opt, P)"
6551,-65.578433742426,GME,CN(C)C,4,137440964,V,MD,FF,87646422,"FF (MD, V)"
6555,-65.5416369685285,AFR,c1ccncc1,2,137440624,V,MD,FF,83509654,"FF (MD, V)"
6558,-65.5038944470859,THO,C[C@@H](N)CN,2,137333841,V,frz,FF,83538685,"FF (frz, V)"
6559,-65.49237217066579,AFN,NCCCN,1,137494101,P,frz,FF,83528902,"FF (frz, P)"
6562,-65.43411313087792,AWO,C1CCNC1,8,92639125,P,opt,DFT,87640186,"DFT (opt, P)"
6563,-65.42356141633414,PON,CN,3,137347977,V,frz,FF,83500046,"FF (frz, V)"
6564,-65.41919963682706,MTW,CC(C)(C)CC(C)(C)N,1,148085648,V,opt,DFT,83496922,"DFT (opt, V)"
6565,-65.38976582636504,DFT,CNC,1,148085613,V,opt,DFT,83496982,"DFT (opt, V)"
6583,-65.08900083490205,LAU,C1CN2CCC1CC2,2,148085896,V,opt,DFT,83609300,"DFT (opt, V)"
6584,-65.08149041791197,PHI,C1CN2CCN1CC2,1,148085602,V,opt,DFT,83595466,"DFT (opt, V)"
6586,-65.06150304825114,GME,CN(C)C,4,137327057,V,MD,FF,87646424,"FF (MD, V)"
6593,-65.01435278064547,RRO,CNC,1,137341663,V,MD,FF,83508739,"FF (MD, V)"
6595,-64.99666332869407,THO,C[C@@H](N)CN,1,84704459,P,MD,DFT,83538682,"DFT (MD, P)"
6602,-64.90698321623609,MTW,CC(C)CN,2,137353476,V,opt,FF,83499561,"FF (opt, V)"
6605,-64.84989285484015,NAT,NCCN,1,137333104,V,frz,FF,83599530,"FF (frz, V)"
6608,-64.8375183331917,RRO,CNC,2,137490907,V,MD,FF,83508743,"FF (MD, V)"
6611,-64.80858680828747,RRO,CNC,1,137354608,V,MD,FF,83508738,"FF (MD, V)"
6614,-64.77306818779117,SOD,C1CN2CCN1CC2,1,84703282,P,MD,DFT,83525771,"DFT (MD, P)"
6646,-64.2125012097203,RRO,CNC,1,84767001,P,opt,DFT,83508740,"DFT (opt, P)"
6659,-64.03427756853,THO,NCCCN,2,84743917,P,MD,DFT,83600137,"DFT (MD, P)"
6660,-64.00402217156096,GME,CCN(C)C,3,147633692,P,opt,DFT,87640854,"DFT (opt, P)"
6661,-63.976257878684365,RRO,CNC,1,148085624,V,opt,DFT,83508740,"DFT (opt, V)"
6662,-63.97381133269097,AFI,CNC,3,137333111,V,opt,FF,83494066,"FF (opt, V)"
6663,-63.96979143281481,SOD,c1ccncc1,1,137372476,V,frz,FF,83596530,"FF (frz, V)"
6664,-63.96946434759368,SOD,c1ccncc1,1,137446958,V,frz,FF,83596531,"FF (frz, V)"
6667,-63.942612484188786,CHA,C1CCNC1,3,137440760,P,opt,FF,87647694,"FF (opt, P)"
6673,-63.86662354397787,EAB,NCCN,3,90539869,P,opt,DFT,87645690,"DFT (opt, P)"
6676,-63.84271439376735,PHI,c1c[nH]cn1,2,137321472,V,MD,FF,83542695,"FF (MD, V)"
6677,-63.83948902471399,ATO,CN(C)C,2,137319738,V,MD,FF,87647523,"FF (MD, V)"
6686,-63.69446318679267,GME,CCN(C)C,3,137448893,V,frz,FF,87640854,"FF (frz, V)"
6687,-63.692847700987485,SBN,CN,1,137504568,V,frz,FF,83499569,"FF (frz, V)"
6695,-63.4536413059057,SAS,C1CCNCC1,1,84815466,P,opt,DFT,83519527,"DFT (opt, P)"
6696,-63.44571407234659,SAS,C1CCNCC1,1,148197808,V,opt,DFT,83519527,"DFT (opt, V)"
6697,-63.44046012528667,EAB,NCCN,3,148085363,V,opt,DFT,87645690,"DFT (opt, V)"
6710,-63.34401469001964,RRO,CNC,1,84700227,P,opt,DFT,83508739,"DFT (opt, P)"
6713,-63.322883440991355,NAT,NCCN,1,148085730,V,opt,DFT,83599528,"DFT (opt, V)"
6717,-63.289590539516816,EAB,C1CNCCN1,3,137441150,P,opt,FF,87640550,"FF (opt, P)"
6719,-63.27361064150442,AFI,CNC,3,84809582,P,opt,DFT,83494068,"DFT (opt, P)"
6726,-63.17296745175971,AFI,CNC,3,147630881,P,opt,DFT,83494066,"DFT (opt, P)"
6728,-63.15601495070193,RTH,CC1CCNCC1,1,137440460,V,MD,FF,83595460,"FF (MD, V)"
6730,-63.153242683667564,GME,C1CNCCN1,1,137365141,V,MD,FF,83497297,"FF (MD, V)"
6737,-63.03038000469847,GME,C[C@@H]1CNC[C@H](C)C1,2,148085341,V,opt,DFT,87640361,"DFT (opt, V)"
6751,-62.83501894927543,RRO,CN,1,137369153,V,frz,FF,83598647,"FF (frz, V)"
6752,-62.832619841896566,THO,NCCCN,2,137341806,V,frz,FF,83600135,"FF (frz, V)"
6761,-62.738487346950855,AFY,CCCNCCC,1,84753454,P,MD,DFT,83500164,"DFT (MD, P)"
6765,-62.71377501893704,RTH,C1CNCCN1,2,148085660,V,opt,DFT,83545667,"DFT (opt, V)"
6766,-62.713537182626524,PHI,C1COCCN1,1,148085662,V,opt,DFT,83522286,"DFT (opt, V)"
6771,-62.62394767229422,RRO,CNC,1,148455933,V,opt,DFT,83508739,"DFT (opt, V)"
6772,-62.61706216930589,SOD,CN(C)C,2,137441098,V,MD,FF,87650380,"FF (MD, V)"
6780,-62.47806283955898,RTH,C1CNCCN1,2,147617393,P,opt,DFT,83545667,"DFT (opt, P)"
6784,-62.43394010461969,PHI,CN1CCN(C)CC1,2,137355728,V,frz,FF,83521926,"FF (frz, V)"
6787,-62.36946210380075,GME,CN(C)C,4,148390499,P,opt,DFT,87646424,"DFT (opt, P)"
6790,-62.34738168047906,RRO,CN,2,137440478,V,frz,FF,83598651,"FF (frz, V)"
6791,-62.32976635636534,RTH,C1CNCCN1,2,148085696,V,opt,DFT,83545666,"DFT (opt, V)"
6798,-62.23510420301424,THO,C[C@H](N)CN,1,137497214,V,MD,FF,83538681,"FF (MD, V)"
6809,-62.076274827835476,RRO,CN,1,137446125,P,frz,FF,83598647,"FF (frz, P)"
6812,-62.05139415943766,RTH,C1CNCCN1,2,86595099,P,opt,DFT,83545666,"DFT (opt, P)"
6817,-62.02165127434846,SBN,CN,3,137371163,V,frz,FF,83499575,"FF (frz, V)"
6834,-61.85746446366965,NAT,NCCN,1,147629139,P,opt,DFT,83599530,"DFT (opt, P)"
6837,-61.809368945844,CHA,CC(C)NC(C)C,2,137488788,P,opt,FF,87638359,"FF (opt, P)"
6848,-61.68076366833281,NAT,NCCN,4,147627107,P,opt,DFT,83599537,"DFT (opt, P)"
6860,-61.53439855352796,AFI,CC(C)N,1,137354858,V,MD,FF,83511536,"FF (MD, V)"
6861,-61.53282418079878,THO,NCCN,1,137321809,V,opt,FF,83519548,"FF (opt, V)"
6863,-61.46811268551594,EAB,CCCN,4,137440365,P,frz,FF,87649370,"FF (frz, P)"
6872,-61.34490527900017,NAT,NCCN,4,148085357,V,opt,DFT,83599537,"DFT (opt, V)"
6875,-61.30130573567851,CHA,C1CCNC1,3,147611708,P,opt,DFT,87647694,"DFT (opt, P)"
6877,-61.27838894870439,AFY,CCCCN,1,137443326,P,MD,FF,83504875,"FF (MD, P)"
6886,-61.21051144536578,CHA,C1CCNC1,3,148198668,V,opt,DFT,87647694,"DFT (opt, V)"
6888,-61.159172120154544,AFY,CCCNCCC,1,148085892,V,MD,DFT,83500164,"DFT (MD, V)"
6891,-61.142881188876885,GME,CCP(CC)CC,2,148085618,V,opt,DFT,83496891,"DFT (opt, V)"
6897,-61.03037282624141,AFY,CCCCN,1,137443752,V,MD,FF,83504873,"FF (MD, V)"
6901,-60.9859550590206,AEL,CCNCC,1,137897248,P,frz,FF,87638434,"FF (frz, P)"
6910,-60.917786253657574,ASV,CNC,1,137440581,P,opt,FF,83513292,"FF (opt, P)"
6911,-60.916544487642376,ASV,CNC,1,137440578,P,opt,FF,83513290,"FF (opt, P)"
6919,-60.871087843208485,GME,CCP(CC)CC,2,148085880,V,opt,DFT,83496892,"DFT (opt, V)"
6924,-60.76689170432927,SOD,CN(C)C,2,89824077,P,MD,DFT,87650380,"DFT (MD, P)"
6925,-60.70737107682485,SBN,CN,3,84704213,P,opt,DFT,83499576,"DFT (opt, P)"
6929,-60.643580775092886,GME,C1CNCCN1,1,148085359,V,opt,DFT,83497296,"DFT (opt, V)"
6930,-60.63625753962339,GME,C1CNCCN1,1,147613438,P,opt,DFT,83497296,"DFT (opt, P)"
6934,-60.58696576469188,LOS,c1ccncc1,3,148390497,V,opt,DFT,87641097,"DFT (opt, V)"
6937,-60.569365277473025,GME,CCN(C)C,4,137448894,V,MD,FF,87640855,"FF (MD, V)"
6938,-60.54928028240234,BPH,CCN(CC)CC,2,137439279,P,MD,FF,83513277,"FF (MD, P)"
6945,-60.38052369235333,OWE,C[C@@H](N)CN,2,137226080,P,frz,FF,83490423,"FF (frz, P)"
6949,-60.251771274733635,RRO,CNC,1,137443656,P,frz,FF,83508740,"FF (frz, P)"
6950,-60.25122030093729,AFI,C1COCCN1,1,137443687,V,MD,FF,83511765,"FF (MD, V)"
6954,-60.12609432655599,PHI,C1CN2CCN1CC2,1,137370274,V,frz,FF,83595466,"FF (frz, V)"
6955,-60.122928643342775,PHI,C1CN2CCN1CC2,1,137441121,V,frz,FF,83595467,"FF (frz, V)"
6962,-59.946415994372934,RRO,CNC,2,147615581,P,opt,DFT,83508743,"DFT (opt, P)"
6963,-59.91895579105262,SBN,NCCNCCN,2,84767635,P,opt,DFT,83593914,"DFT (opt, P)"
6970,-59.752905527299724,AWO,CCNCC,4,148709484,P,opt,DFT,87650155,"DFT (opt, P)"
6975,-59.69328773305889,NAT,NCCN,2,137440479,V,opt,FF,83599532,"FF (opt, V)"
6976,-59.69223745350729,THO,NCCN,1,137321809,V,MD,FF,83519548,"FF (MD, V)"
6982,-59.63402500477508,RRO,CNC,2,148085695,V,opt,DFT,83508743,"DFT (opt, V)"
6990,-59.54926665203962,CHA,c1c[nH]cn1,7,137440672,P,frz,FF,87645270,"FF (frz, P)"
6996,-59.47692037709028,RTE,CN1C(C)(C)CCCC1(C)C,2,137362565,V,opt,FF,83494080,"FF (opt, V)"
7000,-59.38522700443001,PHI,C1CCNCC1,1,85851235,P,opt,DFT,83545589,"DFT (opt, P)"
7013,-59.05516939270129,SBN,CN,3,137443733,V,frz,FF,83499576,"FF (frz, V)"
7019,-58.869172853879675,SOD,CN(C)C,2,148085901,V,MD,DFT,87650380,"DFT (MD, V)"
7022,-58.84611240749541,AFI,CC(C)N,1,148085343,V,opt,DFT,83511536,"DFT (opt, V)"
7024,-58.83717063084997,RRO,CN,2,137440478,V,opt,FF,83598651,"FF (opt, V)"
7027,-58.775797768709005,SBN,CN,3,148085759,V,opt,DFT,83499576,"DFT (opt, V)"
7040,-58.5292501275567,SBN,CN,3,137371163,V,opt,FF,83499575,"FF (opt, V)"
7049,-58.426192697869816,ASV,CNC,2,137440584,P,MD,FF,83513293,"FF (MD, P)"
7059,-58.247899589737024,SFN,C1CCCNCCC1,1,137445863,P,opt,FF,83492139,"FF (opt, P)"
7060,-58.245903308551526,ZON,c1c[nH]cn1,1,137443634,P,frz,FF,83508371,"FF (frz, P)"
7065,-58.197738031843535,GME,CCNC,5,137357042,V,frz,FF,87644562,"FF (frz, V)"
7068,-58.13571461562271,RTH,C1CCCNCC1,1,137348818,V,MD,FF,83597297,"FF (MD, V)"
7071,-58.109297468642154,NAT,NCCN,1,148085787,V,opt,DFT,83599530,"DFT (opt, V)"
7073,-58.06822999538936,PON,CN,3,137347977,V,MD,FF,83500046,"FF (MD, V)"
7075,-58.06083868361087,PHI,C1CN2CCN1CC2,2,148393266,V,opt,DFT,83595469,"DFT (opt, V)"
7082,-57.941068566468175,SOD,CN1CCCC1,1,137352583,V,frz,FF,87648304,"FF (frz, V)"
7083,-57.90597926922331,GME,CCN(C)C,4,129275052,P,opt,DFT,87640855,"DFT (opt, P)"
7094,-57.763360946846156,PHI,C1CN2CCN1CC2,1,148086536,V,opt,DFT,83595467,"DFT (opt, V)"
7095,-57.75816714230858,GME,CN(C)C,4,90481177,P,opt,DFT,87646422,"DFT (opt, P)"
7106,-57.605289295095,BEC,C1CN2CCN1CC2,4,137443188,P,opt,FF,83500496,"FF (opt, P)"
7113,-57.47891258716415,RRO,CN,2,147628309,P,opt,DFT,83598651,"DFT (opt, P)"
7116,-57.46424151246228,RTH,c1ccncc1,2,148085346,V,opt,DFT,83527981,"DFT (opt, V)"
7118,-57.441224457932606,SOD,C1N2CN3CN1CN(C2)C3,1,147609202,P,opt,DFT,87647543,"DFT (opt, P)"
7122,-57.40766204080755,PHI,C1CN2CCN1CC2,1,148085797,V,opt,DFT,83595468,"DFT (opt, V)"
7123,-57.36559830251156,GME,C1CNCCN1,1,148085383,V,opt,DFT,83497297,"DFT (opt, V)"
7124,-57.355502561491505,RTH,c1ccncc1,2,147621750,P,opt,DFT,83527981,"DFT (opt, P)"
7125,-57.354325923054304,GME,C1CNCCN1,1,86531164,P,opt,DFT,83497297,"DFT (opt, P)"
7131,-57.270853099318174,PHI,c1c[nH]cn1,2,137443806,P,frz,FF,83542695,"FF (frz, P)"
7136,-57.17654308861606,SFN,C1CCCNCCC1,2,137444184,V,MD,FF,83492141,"FF (MD, V)"
7137,-57.162634686620144,SBN,CN,3,137443733,V,opt,FF,83499576,"FF (opt, V)"
7144,-57.047373698574226,SOD,c1ccncc1,1,137446960,V,MD,FF,83596532,"FF (MD, V)"
7145,-57.00007641943047,SAV,CCN(CC)CC,5,130567718,P,opt,DFT,87638479,"DFT (opt, P)"
7163,-56.77506571589102,RHO,C1COCCOCCOCCOCCOCCO1,2,137498889,P,opt,FF,87649914,"FF (opt, P)"
7166,-56.75935605917657,GME,CCNC,5,137357042,V,MD,FF,87644562,"FF (MD, V)"
7167,-56.73102595831385,SOD,C1N2CN3CN1CN(C2)C3,1,148085887,V,opt,DFT,87647543,"DFT (opt, V)"
7180,-56.60639249883202,AWO,CCNCC,4,148454424,V,opt,DFT,87650155,"DFT (opt, V)"
7184,-56.55859608548744,DFT,CNC,1,137360716,V,frz,FF,83496982,"FF (frz, V)"
7185,-56.558287332476596,DFT,CNC,1,137337982,V,frz,FF,83496980,"FF (frz, V)"
7188,-56.51253013628103,SBN,CN,3,84699687,P,opt,DFT,83499575,"DFT (opt, P)"
7195,-56.345380904787895,LAU,c1ccncc1,1,137444119,P,opt,FF,83512877,"FF (opt, P)"
7197,-56.32992588688911,AFI,C1COCCN1,1,148085369,V,opt,DFT,83511765,"DFT (opt, V)"
7206,-56.19349261740906,OWE,C[C@H](N)CN,1,148085885,V,MD,DFT,83490422,"DFT (MD, V)"
7207,-56.168428765201895,DFT,NCCN,1,137329683,V,opt,FF,83511923,"FF (opt, V)"
7209,-56.14960930434198,SBN,CN,3,148085335,V,opt,DFT,83499575,"DFT (opt, V)"
7216,-56.06489905642841,RRO,CN,1,137369153,V,opt,FF,83598647,"FF (opt, V)"
7225,-55.86696232547103,MRE,CCN,1,89729159,P,opt,DFT,87650217,"DFT (opt, P)"
7226,-55.85883031707606,NAT,NCCN,2,137440479,V,MD,FF,83599532,"FF (MD, V)"
7227,-55.85608939525109,AFI,CNC,3,137343476,V,frz,FF,83494068,"FF (frz, V)"
7238,-55.67069961478004,MRE,CCN,1,148085366,V,opt,DFT,87650217,"DFT (opt, V)"
7241,-55.65163580961502,NAT,NCCN,4,137317645,V,MD,FF,83599537,"FF (MD, V)"
7243,-55.606524862448346,THO,NCCN,1,84706965,P,MD,DFT,83519550,"DFT (MD, P)"
7250,-55.490516181979395,AFI,CNC,3,148085623,V,opt,DFT,83494066,"DFT (opt, V)"
7255,-55.44223975418761,AFI,CNC,3,148085465,V,opt,DFT,83494068,"DFT (opt, V)"
7257,-55.41584751802208,DFT,CNC,1,137342750,V,MD,FF,83496981,"FF (MD, V)"
7258,-55.37084930413027,LTA,C1N2CN3CN1CN(C2)C3,2,147915313,P,opt,DFT,83494300,"DFT (opt, P)"
7265,-55.24844320815808,ATS,CC(C)NC(C)C,1,137441107,P,frz,FF,83494313,"FF (frz, P)"
7284,-54.769153366463435,SOD,c1ccncc1,1,137372476,V,opt,FF,83596530,"FF (opt, V)"
7285,-54.76884268374623,SOD,c1ccncc1,1,137446958,V,opt,FF,83596531,"FF (opt, V)"
7288,-54.73697840817947,RRO,CNC,1,147608512,P,opt,DFT,83508738,"DFT (opt, P)"
7289,-54.72936009871807,AFI,CCCN,1,137443641,V,MD,FF,83508399,"FF (MD, V)"
7293,-54.69133332792345,CHA,Cn1ccnc1,5,148705720,P,opt,DFT,124289420,"DFT (opt, P)"
7294,-54.679921886279075,NAT,NCCN,1,137355815,V,MD,FF,83599528,"FF (MD, V)"
7296,-54.625892675176125,SFN,CCN(CC)CC,1,138821785,P,MD,FF,83533941,"FF (MD, P)"
7297,-54.62179552457705,AFI,CNC,3,137333111,V,frz,FF,83494066,"FF (frz, V)"
7301,-54.52716915913694,CZP,NCCNCCNCCN,1,148085622,V,opt,DFT,83526154,"DFT (opt, V)"
7307,-54.432597147084785,ACO,NCCN,1,84737015,P,opt,DFT,83510402,"DFT (opt, P)"
7311,-54.31846663511663,RTH,CC1CCNCC1,1,137358965,V,MD,FF,83595462,"FF (MD, V)"
7321,-54.094779864626716,MRE,CCN,1,137440780,P,frz,FF,87650217,"FF (frz, P)"
7322,-54.09357090362122,LTA,C1N2CN3CN1CN(C2)C3,2,148393103,V,opt,DFT,83494300,"DFT (opt, V)"
7324,-54.07808886983046,RRO,CNC,1,148085606,V,opt,DFT,83508738,"DFT (opt, V)"
7325,-54.067967238579556,PON,CN,3,147905874,P,opt,DFT,83500046,"DFT (opt, P)"
7326,-53.986602458192195,DFT,C1CNCCN1,1,84786139,P,opt,DFT,83525972,"DFT (opt, P)"
7327,-53.958825300603365,RTH,CC1CCNCC1,1,137358965,V,opt,FF,83595462,"FF (opt, V)"
7328,-53.940660331799165,PON,CN,3,148375011,V,opt,DFT,83500046,"DFT (opt, V)"
7330,-53.89729629306197,GME,CCN(C)C,3,148085612,V,opt,DFT,87640854,"DFT (opt, V)"
7332,-53.86754150812147,THO,NCCCN,2,84767643,P,opt,DFT,83600135,"DFT (opt, P)"
7347,-53.532539667178526,THO,C[C@H](N)CN,1,137497214,V,frz,FF,83538681,"FF (frz, V)"
7348,-53.48465207520387,PHI,C1CCNCC1,1,148085677,V,opt,DFT,83545589,"DFT (opt, V)"
7351,-53.42076500621097,CHA,Cn1ccnc1,5,137324976,V,MD,FF,124289420,"FF (MD, V)"
7354,-53.374766878679374,AFI,CNC,1,137340408,V,frz,FF,83494060,"FF (frz, V)"
7355,-53.372748164654006,AWO,CCNCC,4,147919603,P,opt,DFT,87650154,"DFT (opt, P)"
7363,-53.075707747604426,SOD,C1CN2CCN1CC2,2,137340214,V,frz,FF,83525775,"FF (frz, V)"
7367,-53.02829744598102,SOD,C1CN2CCN1CC2,1,148085866,V,MD,DFT,83525771,"DFT (MD, V)"
7374,-52.92314613101691,BPH,CCN(CC)CC,1,148085900,V,opt,DFT,83513275,"DFT (opt, V)"
7376,-52.918432823340254,BPH,CCN(CC)CC,1,147622224,P,opt,DFT,83513275,"DFT (opt, P)"
7383,-52.85154389568728,RUT,C1CCNC1,4,137440877,P,frz,FF,87638181,"FF (frz, P)"
7385,-52.80414307214138,SBN,NCCNCCN,2,148085350,V,opt,DFT,83593914,"DFT (opt, V)"
7388,-52.76874695158782,RRO,CNC,2,147615579,P,opt,DFT,83508741,"DFT (opt, P)"
7396,-52.649836422130065,CHA,Cn1ccnc1,5,148604561,V,opt,DFT,124289420,"DFT (opt, V)"
7401,-52.56297416572395,THO,C[C@@H](N)CN,2,147608333,P,opt,DFT,83538685,"DFT (opt, P)"
7402,-52.503892403402546,THO,C[C@@H](N)CN,2,137333841,V,MD,FF,83538685,"FF (MD, V)"
7403,-52.50094893423468,ASV,CNC,1,137440581,P,MD,FF,83513292,"FF (MD, P)"
7407,-52.436713481387784,CHA,Cn1ccnc1,5,137324976,V,frz,FF,124289420,"FF (frz, V)"
7408,-52.426337450523604,LOS,CCCN,3,148501748,P,opt,DFT,87645041,"DFT (opt, P)"
7415,-52.30112481625916,CHA,C1CCNC1,3,137367932,V,MD,FF,87647694,"FF (MD, V)"
7416,-52.27696612089413,AWO,CCNCC,4,148418850,V,opt,DFT,87650154,"DFT (opt, V)"
7422,-52.20096270788844,PHI,CN1CCN(C)CC1,2,137354318,V,frz,FF,83521925,"FF (frz, V)"
7424,-52.17570429947643,AFR,c1ccncc1,2,148480319,P,opt,DFT,83509654,"DFT (opt, P)"
7428,-52.06901714775936,RRO,CN,2,137440478,V,MD,FF,83598651,"FF (MD, V)"
7429,-52.06012068019115,SAV,CC(C)NC(C)C,4,137447092,P,frz,FF,87643917,"FF (frz, P)"
